player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count,quality
Daniil Medvedev,2023-wimbledon-1502,1,8,42,00:27:43,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,114.0,0,4,0,1,0.1788090420668595,1.821190957932231,0.01562549197115,0.0,0.02356006228365,0.0001220852136611,0.0001220703125,0.0,5.934508694262149,1.0
Daniil Medvedev,2023-wimbledon-1502,1,8,43,00:28:01,15,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,113.0,1,3,0,1,1.0894045210334298,0.9105954789661156,0.007812745985575,0.0,0.011780031141825,6.104260683059692e-05,6.103515625e-05,0.0,3.9672543471310746,0.5
Daniil Medvedev,2023-wimbledon-1502,1,8,44,00:28:25,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,118.0,0,2,1,0,0.5447022605167149,1.4552977394830575,0.0039063729927875,0.0,0.0058900155709125,3.052130341529846e-05,3.0517578125e-05,0.0,5.983627173565537,1.0
Daniil Medvedev,2023-wimbledon-1502,1,8,45,00:29:00,30,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,8,101.0,0,0,1,0,1.2723511302583574,0.7276488697415289,0.0019531864963937,0.0,0.0029450077854562,1.526065170764923e-05,1.52587890625e-05,0.0,3.9918135867827687,0.0
Daniil Medvedev,2023-wimbledon-1502,1,8,46,00:29:51,30,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,114.0,0,4,0,1,0.6361755651291787,1.3638244348707644,0.0009765932481968,0.0,0.0014725038927281,7.630325853824615e-06,7.62939453125e-06,0.0,9.995906793391384,1.0
Daniil Medvedev,2023-wimbledon-1502,1,8,47,00:30:15,40,30,0,0,1,1,0,0,0.0,0.0,1,0,0,0,4,123.0,0,3,1,0,1.3180877825645894,0.6819122174353822,0.0004882966240984,0.0,0.000736251946364,3.815162926912308e-06,3.814697265625e-06,0.0,7.997953396695692,0.2
Daniil Medvedev,2023-wimbledon-1502,1,8,48,00:30:45,40,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,127.0,0,3,1,1,0.6590438912822947,1.340956108717691,0.0002441483120492,0.0,1.000368125973182,1.907581463456154e-06,1.9073486328125e-06,0.0,7.998976698347846,1.0
Daniil Medvedev,2023-wimbledon-1502,1,8,49,00:31:03,AD,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,127.0,0,4,0,2,1.3295219456411471,0.6704780543588456,0.0001220741560246,0.0,0.500184062986591,9.53790731728077e-07,9.5367431640625e-07,0.0,4.999488349173923,1.0
Daniil Medvedev,2023-wimbledon-1502,1,9,50,00:31:36,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,125.0,0,3,1,2,1.6647609728205737,0.3352390271794228,1.0000610370780123,0.0,1.2500920314932955,4.768953658640385e-07,4.76837158203125e-07,0.0,3.499744174586961,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,1,9,51,00:32:05,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,121.0,0,3,1,0,1.8323804864102868,0.1676195135897114,0.5000305185390062,0.0,0.6250460157466478,2.3844768293201923e-07,2.384185791015625e-07,0.0,3.7498720872934808,0.5
Daniil Medvedev,2023-wimbledon-1502,1,9,52,00:32:52,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,117.0,0,4,1,1,0.9161902432051434,1.0838097567948557,0.2500152592695031,0.0,0.3125230078733239,1.1922384146600962e-07,1.1920928955078125e-07,0.0,2.8749360436467404,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,1,9,53,00:33:22,15,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,119.0,0,3,0,2,0.4580951216025717,1.5419048783974278,0.1250076296347515,0.0,0.1562615039366619,5.961192073300481e-08,5.960464477539064e-08,0.0,2.43746802182337,0.0
Daniil Medvedev,2023-wimbledon-1502,1,9,54,00:33:43,15,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,103.0,0,1,1,2,0.2290475608012858,1.770952439198714,0.0625038148173757,0.0,0.0781307519683309,2.9805960366502404e-08,2.9802322387695312e-08,0.0,2.2187340109116853,1.0
Daniil Medvedev,2023-wimbledon-1502,1,9,55,00:34:25,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,116.0,0,4,0,0,1.114523780400643,0.885476219599357,0.0312519074086878,0.0,0.0390653759841654,1.4902980183251202e-08,1.4901161193847656e-08,0.0,1.1093670054558429,1.0
Daniil Medvedev,2023-wimbledon-1502,1,9,56,00:35:04,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,124.0,0,3,1,1,1.5572618902003217,0.4427381097996785,0.0156259537043439,0.0,0.0195326879920827,7.451490091625601e-09,7.450580596923828e-09,0.0,4.554683502727921,0.8
Daniil Medvedev,2023-wimbledon-1502,1,9,57,00:35:31,40,AD,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,98.0,0,4,1,0,0.7786309451001607,1.2213690548998393,0.0078129768521719,0.0,0.0097663439960413,3.7257450458128005e-09,3.725290298461914e-09,0.0,3.2773417513639607,0.0
Daniil Medvedev,2023-wimbledon-1502,1,9,58,00:36:12,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,5,108.0,0,1,1,0,1.3893154725500805,0.6106845274499196,0.0039064884260859,0.0,0.0048831719980206,1.8628725229064003e-09,1.862645149230957e-09,0.0,3.638670875681981,0.5
Daniil Medvedev,2023-wimbledon-1502,1,9,59,00:36:58,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,124.0,0,4,0,1,0.6946577362750401,1.30534226372496,0.0019532442130429,0.0,0.0024415859990103,9.314362614532e-10,9.313225746154783e-10,0.0,6.819335437840991,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,1,10,60,00:38:47,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,121.0,0,3,1,0,0.34732886813752,1.6526711318624798,0.0009766221065214,0.0,0.0012207929995051,4.657181307266001e-10,4.656612873077393e-10,0.0,4.409667718920495,0.0
Daniil Medvedev,2023-wimbledon-1502,1,10,61,00:39:04,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,91.0,0,2,1,1,1.17366443406876,0.8263355659312399,0.0004883110532607,0.0,0.0006103964997525,2.3285906536330003e-10,2.3283064365386963e-10,0.0,3.204833859460248,0.0
Daniil Medvedev,2023-wimbledon-1502,1,10,62,00:39:34,30,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,10,104.0,0,0,1,0,1.58683221703438,0.4131677829656199,0.0002441555266303,0.0,0.0003051982498762,1.1642953268165002e-10,1.1641532182693479e-10,0.0,4.602416929730124,0.0
Daniil Medvedev,2023-wimbledon-1502,1,10,63,00:40:17,30,15,1,1,0,1,0,0,1.0,1.0,0,0,0,0,1,124.0,0,4,1,2,0.79341610851719,1.20658389148281,0.0001220777633151,0.0,0.0001525991249381,5.821476634082501e-11,5.820766091346741e-11,0.0,12.301208464865065,0.5
Daniil Medvedev,2023-wimbledon-1502,1,10,64,00:40:35,40,15,1,1,0,1,1,1,0.0,0.0,1,0,0,0,1,128.0,0,3,1,0,1.396708054258595,0.603291945741405,6.103888165759352e-05,0.0,7.629956246907321e-05,2.9107383170412504e-11,2.9103830456733704e-11,0.0,7.150604232432531,0.0
Daniil Medvedev,2023-wimbledon-1502,2,1,65,00:43:58,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,121.0,0,1,1,1,1.6983540271292974,0.3016459728707025,1.0000305194408288,1.0,1.0000381497812345,1.4553691585206252e-11,1.4551915228366852e-11,0.0,4.575302116216265,1.0
Daniil Medvedev,2023-wimbledon-1502,2,1,66,00:44:17,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,120.0,0,4,0,2,0.8491770135646487,1.1508229864353512,0.5000152597204144,0.5,0.5000190748906173,7.276845792603126e-12,7.275957614183426e-12,0.0,5.287651058108132,0.0
Daniil Medvedev,2023-wimbledon-1502,2,1,67,00:44:39,0,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,111.0,0,4,0,2,0.4245885067823243,1.5754114932176757,0.2500076298602072,0.25,0.2500095374453086,3.638422896301563e-12,3.637978807091713e-12,0.0,5.643825529054066,0.0
Daniil Medvedev,2023-wimbledon-1502,2,1,68,00:45:16,15,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,93.0,0,4,0,0,1.2122942533911625,0.7877057466088377,0.1250038149301036,0.125,0.1250047687226543,1.819211448150781e-12,1.8189894035458565e-12,0.0,4.821912764527033,0.0
Daniil Medvedev,2023-wimbledon-1502,2,1,69,00:45:44,15,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,125.0,0,3,1,2,0.6061471266955811,1.3938528733044189,0.0625019074650518,0.0625,0.0625023843613271,9.096057240753908e-13,9.094947017729282e-13,0.0,3.4109563822635165,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,2,2,70,00:46:34,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,117.0,0,4,1,1,0.3030735633477905,1.6969264366522094,0.0312509537325259,0.03125,0.0312511921806635,4.548028620376954e-13,4.547473508864641e-13,0.0,2.7054781911317582,0.5
Daniil Medvedev,2023-wimbledon-1502,2,2,71,00:46:51,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,7,123.0,0,2,1,0,1.1515367816738953,0.8484632183261047,0.0156254768662629,0.015625,0.0156255960903317,2.274014310188477e-13,2.273736754432321e-13,0.0,2.35273909556588,0.2
Daniil Medvedev,2023-wimbledon-1502,2,2,72,00:47:19,30,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,5,109.0,0,2,1,1,1.5757683908369478,0.4242316091630523,0.0078127384331314,0.0078125,0.0078127980451658,1.1370071550942384e-13,1.1368683772161605e-13,0.0,8.17636954778294,0.0
Daniil Medvedev,2023-wimbledon-1502,2,2,73,00:47:44,40,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,110.0,0,3,1,0,1.787884195418474,0.2121158045815261,0.0039063692165657,0.00390625,0.0039063990225829,5.685035775471192e-14,5.684341886080803e-14,0.0,9.08818477389147,0.0
Daniil Medvedev,2023-wimbledon-1502,2,3,74,00:48:21,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,119.0,0,3,1,1,1.893942097709237,0.106057902290763,1.001953184608283,0.001953125,1.0019531995112916,2.842517887735596e-14,2.8421709430404014e-14,0.0,5.544092386945735,0.0
Daniil Medvedev,2023-wimbledon-1502,2,3,75,00:48:43,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,115.0,0,1,1,0,0.9469710488546184,1.0530289511453816,0.5009765923041415,0.0009765625,0.5009765997556458,1.421258943867798e-14,1.4210854715202004e-14,0.0,5.772046193472868,0.0
Daniil Medvedev,2023-wimbledon-1502,2,3,76,00:49:19,0,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,113.0,0,4,0,2,0.4734855244273092,1.5265144755726907,0.2504882961520707,0.00048828125,0.2504882998778229,7.10629471933899e-15,7.105427357601002e-15,0.0,5.886023096736434,0.3333333333333333
Daniil Medvedev,2023-wimbledon-1502,2,3,77,00:49:48,0,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,120.0,0,4,0,2,0.2367427622136546,1.7632572377863454,0.1252441480760353,0.000244140625,0.1252441499389114,3.553147359669495e-15,3.552713678800501e-15,0.0,5.943011548368217,0.0
Daniil Medvedev,2023-wimbledon-1502,2,4,78,00:51:28,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,108.0,0,4,0,0,0.1183713811068273,1.8816286188931728,0.0626220740380176,0.0001220703125,0.0626220749694557,1.7765736798347476e-15,1.7763568394002505e-15,0.0,5.971505774184108,0.0
Daniil Medvedev,2023-wimbledon-1502,2,4,79,00:51:51,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,0,122.0,0,0,0,2,0.0591856905534136,1.9408143094465864,0.0313110370190088,6.103515625e-05,0.0313110374847278,8.882868399173738e-16,8.881784197001252e-16,0.0,6.985752887092055,0.0
Daniil Medvedev,2023-wimbledon-1502,2,4,80,00:52:16,0,30,0,0,1,1,0,0,0.0,0.0,0,0,0,0,8,120.0,0,2,1,0,0.0295928452767068,1.970407154723293,0.0156555185095044,3.0517578125e-05,0.0156555187423639,4.441434199586869e-16,4.440892098500626e-16,0.0,3.4928764435460278,1.0
Daniil Medvedev,2023-wimbledon-1502,2,4,81,00:53:00,0,40,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,122.0,0,4,0,2,0.0147964226383534,1.9852035773616463,0.0078277592547522,1.52587890625e-05,0.0078277593711819,2.2207170997934345e-16,2.220446049250313e-16,0.0,9.746438221773014,1.0
Daniil Medvedev,2023-wimbledon-1502,2,4,82,00:53:34,15,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,3,120.0,0,4,1,1,1.0073982113191766,0.9926017886808232,0.0039138796273761,7.62939453125e-06,0.0039138796855909,1.1103585498967172e-16,1.1102230246251563e-16,0.0,5.873219110886507,1.0
Daniil Medvedev,2023-wimbledon-1502,2,4,83,00:53:54,30,40,0,0,1,1,0,0,0.0,0.0,0,0,0,1,8,126.0,0,1,1,1,1.5036991056595883,0.4963008943404116,0.001956939813688,3.814697265625e-06,0.0019569398427954,5.551792749483586e-17,5.551115123125783e-17,0.0,5.936609555443253,0.5
Daniil Medvedev,2023-wimbledon-1502,2,5,84,00:54:47,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,113.0,0,1,1,1,0.7518495528297942,1.2481504471702058,0.000978469906844,1.9073486328125e-06,0.0009784699213977,2.775896374741793e-17,2.775557561562892e-17,1.0,10.968304777721627,1.0
Daniil Medvedev,2023-wimbledon-1502,2,5,85,00:55:25,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,122.0,0,3,1,1,1.3759247764148972,0.6240752235851029,0.000489234953422,9.5367431640625e-07,0.0004892349606988,1.3879481873708965e-17,1.3877787807814457e-17,0.5,7.484152388860814,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,2,5,86,00:55:54,15,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,121.0,0,4,0,2,0.6879623882074486,1.3120376117925514,0.000244617476711,4.76837158203125e-07,0.0002446174803494,6.939740936854483e-18,6.938893903907228e-18,0.25,6.742076194430407,0.0
Daniil Medvedev,2023-wimbledon-1502,2,5,87,00:56:28,30,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,125.0,0,1,1,1,1.3439811941037243,0.6560188058962757,0.0001223087383555,2.384185791015625e-07,0.0001223087401747,3.469870468427241e-18,3.469446951953614e-18,0.125,7.371038097215203,0.0
Daniil Medvedev,2023-wimbledon-1502,2,5,88,00:57:06,30,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,115.0,0,4,0,2,0.6719905970518621,1.3280094029481375,6.115436917775163e-05,1.1920928955078125e-07,6.115437008735909e-05,1.734935234213621e-18,1.734723475976807e-18,0.0625,8.685519048607603,0.0
Daniil Medvedev,2023-wimbledon-1502,2,5,89,00:57:59,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,97.0,0,4,1,1,0.335995298525931,1.6640047014740689,3.0577184588875816e-05,5.960464477539064e-08,3.0577185043679546e-05,8.674676171068103e-19,8.673617379884035e-19,0.03125,7.3427595243038,1.0
Daniil Medvedev,2023-wimbledon-1502,2,5,90,00:58:36,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,7,110.0,0,1,1,1,1.1679976492629656,0.8320023507370344,1.5288592294437908e-05,2.9802322387695312e-08,1.5288592521839773e-05,4.337338085534053e-19,4.336808689942019e-19,0.015625,5.671379762151901,0.0
Daniil Medvedev,2023-wimbledon-1502,2,5,91,00:59:23,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,114.0,0,1,1,2,0.5839988246314828,1.416001175368517,7.644296147218954e-06,1.4901161193847656e-08,7.644296260919886e-06,2.1686690427670263e-19,2.1684043449710093e-19,0.0078125,9.83568988107595,0.0
Daniil Medvedev,2023-wimbledon-1502,2,6,92,01:01:32,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,112.0,0,4,0,0,0.2919994123157414,1.7080005876842586,3.822148073609477e-06,7.450580596923828e-09,3.822148130459943e-06,1.0843345213835132e-19,1.0842021724855044e-19,0.00390625,9.917844940537975,1.0
Daniil Medvedev,2023-wimbledon-1502,2,6,93,01:01:56,15,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,8,123.0,0,3,1,1,1.1459997061578706,0.8540002938421293,1.9110740368047385e-06,3.725290298461914e-09,1.911074065229972e-06,5.421672606917565e-20,5.421010862427522e-20,0.001953125,9.958922470268988,0.25
Daniil Medvedev,2023-wimbledon-1502,2,6,94,01:02:26,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,112.0,0,4,0,1,0.5729998530789353,1.4270001469210647,9.555370184023693e-07,1.862645149230957e-09,9.555370326149858e-07,2.710836303458782e-20,2.710505431213761e-20,0.0009765625,12.979461235134494,0.5
Daniil Medvedev,2023-wimbledon-1502,2,6,95,01:02:44,30,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,115.0,0,3,0,2,1.2864999265394677,0.7135000734605323,4.777685092011846e-07,9.313225746154783e-10,4.777685163074929e-07,1.355418151729391e-20,1.3552527156068804e-20,0.00048828125,7.489730617567247,0.0
Daniil Medvedev,2023-wimbledon-1502,2,6,96,01:03:04,40,15,0,0,1,1,0,0,0.0,0.0,1,0,0,0,2,119.0,0,2,1,1,1.6432499632697335,0.3567500367302662,2.388842546005923e-07,4.656612873077393e-10,2.3888425815374645e-07,6.777090758646956e-21,6.776263578034403e-21,0.000244140625,4.744865308783624,0.5
Daniil Medvedev,2023-wimbledon-1502,2,6,97,01:03:28,40,30,0,0,1,1,0,0,0.0,0.0,1,0,0,0,2,124.0,0,3,1,1,0.8216249816348669,1.1783750183651331,1.1944212730029616e-07,2.3283064365386963e-10,1.000000119442129,3.388545379323478e-21,3.3881317890172014e-21,0.0001220703125,4.372432654391812,0.0
Daniil Medvedev,2023-wimbledon-1502,2,6,98,01:03:46,40,40,0,0,1,1,0,0,1.0,0.0,0,0,0,0,4,122.0,0,4,1,1,0.4108124908174334,1.589187509182567,5.972106365014808e-08,1.1641532182693479e-10,1.5000000597210643,1.694272689661739e-21,1.694065894508601e-21,6.103515625e-05,4.186216327195906,0.0
Daniil Medvedev,2023-wimbledon-1502,2,6,99,01:04:08,40,AD,0,0,1,1,0,0,0.0,0.0,0,0,0,1,6,124.0,0,1,1,0,0.2054062454087167,1.7945937545912831,2.986053182507404e-08,5.820766091346741e-11,0.7500000298605323,8.471363448308695e-22,8.470329472543003e-22,3.0517578125e-05,6.093108163597953,0.0
Daniil Medvedev,2023-wimbledon-1502,2,7,100,01:05:06,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,111.0,0,1,1,1,0.1027031227043583,1.8972968772956416,1.493026591253702e-08,2.9103830456733704e-11,0.3750000149302661,4.235681724154347e-22,4.235164736271503e-22,1.0000152587890625,9.046554081798975,0.0
Daniil Medvedev,2023-wimbledon-1502,2,7,101,01:05:45,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,123.0,0,3,0,2,0.0513515613521791,1.948648438647821,7.46513295626851e-09,1.4551915228366852e-11,0.187500007465133,2.1178408620771737e-22,2.1175823681357513e-22,0.5000076293945312,9.523277040899488,1.0
Daniil Medvedev,2023-wimbledon-1502,2,7,102,01:06:26,0,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,119.0,0,4,0,1,0.0256757806760895,1.9743242193239103,3.732566478134255e-09,7.275957614183426e-12,0.0937500037325665,1.0589204310385868e-22,1.0587911840678754e-22,0.2500038146972656,5.761638520449744,0.0
Daniil Medvedev,2023-wimbledon-1502,2,7,103,01:06:46,0,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,123.0,0,2,1,1,0.0128378903380447,1.9871621096619552,1.8662832390671275e-09,3.637978807091713e-12,0.0468750018662832,5.294602155192934e-23,5.293955920339377e-23,0.1250019073486328,3.880819260224872,1.0
Daniil Medvedev,2023-wimbledon-1502,2,7,104,01:07:16,15,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,113.0,0,0,1,1,1.0064189451690224,0.9935810548309776,9.331416195335635e-10,1.8189894035458565e-12,0.0234375009331416,2.647301077596467e-23,2.646977960169689e-23,0.0625009536743164,3.940409630112436,1.0
Daniil Medvedev,2023-wimbledon-1502,2,7,105,01:08:10,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,123.0,0,3,1,0,1.503209472584511,0.4967905274154888,4.665708097667819e-10,9.094947017729282e-13,0.0117187504665708,1.3236505387982335e-23,1.3234889800848446e-23,0.0312504768371582,3.970204815056218,0.6
Daniil Medvedev,2023-wimbledon-1502,2,7,106,01:09:00,40,40,0,0,1,0,0,0,1.0,1.0,0,0,0,0,1,124.0,0,3,0,2,1.7516047362922555,0.2483952637077444,2.3328540488339093e-10,4.547473508864641e-13,0.0058593752332854,6.618252693991168e-24,6.617444900424223e-24,0.0156252384185791,5.9851024075281085,0.5
Daniil Medvedev,2023-wimbledon-1502,2,7,107,01:09:27,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,126.0,0,3,1,2,0.8758023681461278,1.1241976318538722,1.1664270244169547e-10,2.273736754432321e-13,0.0029296876166427,3.309126346995584e-24,3.3087224502121114e-24,0.0078126192092895,3.9925512037640543,0.0
Daniil Medvedev,2023-wimbledon-1502,3,1,108,01:11:32,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,125.0,0,3,0,1,0.4379011840730639,1.562098815926936,5.832135122084773e-11,1.1368683772161605e-13,0.0014648438083213,1.654563173497792e-24,1.6543612251060552e-24,0.0039063096046447,2.996275601882027,0.0
Daniil Medvedev,2023-wimbledon-1502,3,1,109,01:11:52,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,88.0,0,2,1,1,1.218950592036532,0.781049407963468,2.9160675610423867e-11,5.684341886080803e-14,0.0007324219041606,8.27281586748896e-25,8.271806125530277e-25,0.0019531548023223,2.498137800941014,0.0
Daniil Medvedev,2023-wimbledon-1502,3,1,110,01:12:26,30,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,95.0,0,1,1,0,1.609475296018266,0.390524703981734,1.4580337805211933e-11,2.8421709430404014e-14,0.0003662109520803,4.13640793374448e-25,4.1359030627651375e-25,0.0009765774011611,4.249068900470506,0.0
Daniil Medvedev,2023-wimbledon-1502,3,1,111,01:12:55,30,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,4,93.0,0,2,1,1,0.804737648009133,1.195262351990867,7.290168902605967e-12,1.4210854715202004e-14,0.0001831054760401,2.06820396687224e-25,2.0679515313825687e-25,0.0004882887005805,4.124534450235253,1.0
Daniil Medvedev,2023-wimbledon-1502,3,1,112,01:13:36,30,30,0,0,1,1,0,0,1.0,0.0,0,0,0,0,0,100.0,0,0,0,1,0.4023688240045665,1.5976311759954336,3.645084451302983e-12,7.105427357601002e-15,9.15527380200845e-05,1.03410198343612e-25,1.0339757656912846e-25,0.0002441443502902,6.062267225117626,0.0
Daniil Medvedev,2023-wimbledon-1502,3,1,113,01:14:16,30,40,0,0,1,1,0,0,0.0,0.0,0,0,0,1,2,126.0,0,4,0,0,0.2011844120022832,1.7988155879977168,1.822542225651492e-12,3.552713678800501e-15,4.577636901004225e-05,5.1705099171806e-26,5.169878828456423e-26,0.0001220721751451,3.031133612558813,1.0
Daniil Medvedev,2023-wimbledon-1502,3,2,114,01:15:09,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,122.0,0,3,1,2,0.1005922060011416,1.8994077939988585,9.112711128257458e-13,1.7763568394002505e-15,2.2888184505021126e-05,2.5852549585903e-26,2.5849394142282115e-26,1.0000610360875726,3.5155668062794065,1.0
Daniil Medvedev,2023-wimbledon-1502,3,2,115,01:15:33,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,123.0,0,3,1,0,0.0502961030005708,1.9497038969994287,4.556355564128729e-13,8.881784197001252e-16,1.1444092252510563e-05,1.29262747929515e-26,1.2924697071141056e-26,0.5000305180437863,4.757783403139703,0.6
Daniil Medvedev,2023-wimbledon-1502,3,2,116,01:15:56,0,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,114.0,0,4,0,0,0.0251480515002854,1.9748519484997145,2.278177782064365e-13,4.440892098500626e-16,5.722046126255282e-06,6.46313739647575e-27,6.462348535570529e-27,0.2500152590218931,3.3788917015698514,1.0
Daniil Medvedev,2023-wimbledon-1502,3,2,117,01:16:20,0,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,122.0,0,3,1,0,0.0125740257501427,1.9874259742498568,1.1390888910321825e-13,2.220446049250313e-16,2.861023063127641e-06,3.231568698237875e-27,3.2311742677852644e-27,0.1250076295109465,2.6894458507849257,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,3,3,118,01:16:47,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,110.0,0,4,1,2,0.0062870128750713,1.9937129871249288,5.695444455160911e-14,1.1102230246251563e-16,1.4305115315638204e-06,1.6157843491189374e-27,1.6155871338926322e-27,0.0625038147554732,2.344722925392463,0.5
Daniil Medvedev,2023-wimbledon-1502,3,3,119,01:17:19,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,119.0,0,4,1,0,1.0031435064375356,0.9968564935624644,2.8477222275804564e-14,5.551115123125783e-17,7.152557657819102e-07,8.078921745594687e-28,8.077935669463161e-28,0.0312519073777366,2.1723614626962315,1.0
Daniil Medvedev,2023-wimbledon-1502,3,3,120,01:17:38,30,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,114.0,0,1,0,1,1.5015717532187678,0.4984282467812321,1.4238611137902282e-14,2.775557561562892e-17,3.576278828909551e-07,4.039460872797344e-28,4.0389678347315804e-28,0.0156259536888683,4.086180731348116,1.0
Daniil Medvedev,2023-wimbledon-1502,3,3,121,01:18:00,40,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,115.0,0,3,1,2,1.750785876609384,0.249214123390616,7.119305568951141e-15,1.3877787807814457e-17,1.7881394144547758e-07,2.019730436398672e-28,2.0194839173657902e-28,0.0078129768444341,3.043090365674058,0.0
Daniil Medvedev,2023-wimbledon-1502,3,4,122,01:19:47,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,124.0,0,1,0,2,1.875392938304692,0.124607061695308,1.0000000000000036,6.938893903907228e-18,1.0000000894069707,1.009865218199336e-28,1.0097419586828951e-28,0.003906488422217,2.5215451828370288,0.0
Daniil Medvedev,2023-wimbledon-1502,3,4,123,01:20:08,0,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,119.0,0,1,1,2,0.937696469152346,1.062303530847654,0.5000000000000018,3.469446951953614e-18,0.5000000447034854,5.04932609099668e-29,5.048709793414476e-29,0.0019532442111085,4.260772591418514,1.0
